,Date,USD(PM),Value,DealDay
1030,2019-07-08 00:00:00,1400.1,11477.01,1
1031,2019-07-09 00:00:00,1391.55,12313.08,1
1032,2019-07-10 00:00:00,1408.3,12586.78,1
1033,2019-07-11 00:00:00,1413.75,12099.9,1
1034,2019-07-12 00:00:00,1407.6,11352.87,1
1035,2019-07-13 00:00:00,1407.6,11803.97,0
1036,2019-07-14 00:00:00,1407.6,11389.1,0
1037,2019-07-15 00:00:00,1412.4,10186.96,1
1038,2019-07-16 00:00:00,1409.85,10873.5,1
1039,2019-07-17 00:00:00,1410.35,9397.72,1
1040,2019-07-18 00:00:00,1417.45,9674.28,1
1041,2019-07-19 00:00:00,1439.7,10638.56,1
1042,2019-07-20 00:00:00,1439.7,10535.75,0
1043,2019-07-21 00:00:00,1439.7,10764.9,0
1044,2019-07-22 00:00:00,1427.75,10587.41,1
1045,2019-07-23 00:00:00,1425.55,10323.62,1
1046,2019-07-24 00:00:00,1426.95,9844.3,1
1047,2019-07-25 00:00:00,1416.1,9772.17,1
1048,2019-07-26 00:00:00,1420.4,9875.17,1
1049,2019-07-27 00:00:00,1420.4,9848.65,0
1050,2019-07-28 00:00:00,1420.4,9473.99,0
1051,2019-07-29 00:00:00,1419.05,9530,1
1052,2019-07-30 00:00:00,1425.9,9501.33,1
1053,2019-07-31 00:00:00,1427.55,9589.13,1
1054,2019-08-01 00:00:00,1406.8,10084.7,1
1055,2019-08-02 00:00:00,1441.75,10407.17,1
1056,2019-08-03 00:00:00,1441.75,10529.55,0
1057,2019-08-04 00:00:00,1441.75,10814.57,0
1058,2019-08-05 00:00:00,1465.25,10980.23,1
1059,2019-08-06 00:00:00,1465.25,11787.99,1
1060,2019-08-07 00:00:00,1506.05,11465.67,1
1061,2019-08-08 00:00:00,1495.75,11960.82,1
1062,2019-08-09 00:00:00,1497.7,11996.41,1
1063,2019-08-10 00:00:00,1497.7,11856.64,0
1064,2019-08-11 00:00:00,1497.7,11282.22,0
1065,2019-08-12 00:00:00,1504.7,11566.84,1
1066,2019-08-13 00:00:00,1498.4,11386.26,1
1067,2019-08-14 00:00:00,1513.25,10858.12,1
1068,2019-08-15 00:00:00,1515.65,10016.96,1
1069,2019-08-16 00:00:00,1515.25,10302.17,1
1070,2019-08-17 00:00:00,1515.25,10359.44,0
1071,2019-08-18 00:00:00,1515.25,10214.52,0
1072,2019-08-19 00:00:00,1496.6,10317.6,1
1073,2019-08-20 00:00:00,1504.55,10917.26,1
1074,2019-08-21 00:00:00,1503.25,10760.56,1
1075,2019-08-22 00:00:00,1502.05,10129.4,1
1076,2019-08-23 00:00:00,1503.8,10111.98,1
1077,2019-08-24 00:00:00,1503.8,10405.81,0
1078,2019-08-25 00:00:00,1503.8,10143.8,0
1079,2019-08-26 00:00:00,1503.8,10135.06,0
1080,2019-08-27 00:00:00,1532.95,10360.28,1
1081,2019-08-28 00:00:00,1537.15,10171.95,1
1082,2019-08-29 00:00:00,1540.2,9717.82,1
1083,2019-08-30 00:00:00,1528.4,9484.55,1
1084,2019-08-31 00:00:00,1528.4,9577.99,0
1085,2019-09-01 00:00:00,1528.4,9600.9,0
1086,2019-09-02 00:00:00,1525.95,9769.79,1
1087,2019-09-03 00:00:00,1537.85,10386.64,1
1088,2019-09-04 00:00:00,1546.1,10621.29,1
1089,2019-09-05 00:00:00,1529.1,10584.16,1
1090,2019-09-06 00:00:00,1523.7,10577.8,1
1091,2019-09-07 00:00:00,1523.7,10317.47,0
1092,2019-09-08 00:00:00,1523.7,10487.21,0
1093,2019-09-09 00:00:00,1509.2,10406.31,1
1094,2019-09-10 00:00:00,1498.25,10313.66,1
1095,2019-09-11 00:00:00,1490.65,10101.03,1
1096,2019-09-12 00:00:00,1515.2,10159.32,1
1097,2019-09-13 00:00:00,1503.1,10420.16,1
1098,2019-09-14 00:00:00,1503.1,10363.9,0
1099,2019-09-15 00:00:00,1503.1,10361.33,0
1100,2019-09-16 00:00:00,1497.2,10310.43,1
1101,2019-09-17 00:00:00,1502.1,10265.63,1
1102,2019-09-18 00:00:00,1503.5,10190.36,1
1103,2019-09-19 00:00:00,1500.7,10157.59,1
1104,2019-09-20 00:00:00,1501.9,10275.88,1
1105,2019-09-21 00:00:00,1501.9,10173.11,0
1106,2019-09-22 00:00:00,1501.9,9979.49,0
1107,2019-09-23 00:00:00,1522.1,10033.05,1
1108,2019-09-24 00:00:00,1520.65,9683.38,1
1109,2019-09-25 00:00:00,1528.75,8553.61,1
1110,2019-09-26 00:00:00,1506.4,8432.23,1
1111,2019-09-27 00:00:00,1489.9,8055.64,1
1112,2019-09-28 00:00:00,1489.9,8193.9,0
1113,2019-09-29 00:00:00,1489.9,8225,0
1114,2019-09-30 00:00:00,1485.3,8056.74,1
1115,2019-10-01 00:00:00,1473.45,8307.74,1
1116,2019-10-02 00:00:00,1492.6,8322.92,1
1117,2019-10-03 00:00:00,1517.1,8382.03,1
1118,2019-10-04 00:00:00,1499.15,8236.17,1
1119,2019-10-05 00:00:00,1499.15,8155.48,0
1120,2019-10-06 00:00:00,1499.15,8147.69,0
1121,2019-10-07 00:00:00,1501.25,7869.74,1
1122,2019-10-08 00:00:00,1505.85,8212.02,1
1123,2019-10-09 00:00:00,1507.25,8190,1
1124,2019-10-10 00:00:00,1494.8,8587.92,1
1125,2019-10-11 00:00:00,1479.15,8586.9,1
1126,2019-10-12 00:00:00,1479.15,8269.73,0
1127,2019-10-13 00:00:00,1479.15,8308.01,0
1128,2019-10-14 00:00:00,1490.6,8283.76,1
1129,2019-10-15 00:00:00,1487.8,8353.54,1
1130,2019-10-16 00:00:00,1485.1,8162.16,1
1131,2019-10-17 00:00:00,1492.65,8002.51,1
1132,2019-10-18 00:00:00,1490,8076.78,1
1133,2019-10-19 00:00:00,1490,7954.15,0
1134,2019-10-20 00:00:00,1490,7960.04,0
1135,2019-10-21 00:00:00,1491.65,8231.06,1
1136,2019-10-22 00:00:00,1485.35,8222.52,1
1137,2019-10-23 00:00:00,1494.45,8026.76,1
1138,2019-10-24 00:00:00,1496.55,7469.56,1
1139,2019-10-25 00:00:00,1513.45,7431.88,1
1140,2019-10-26 00:00:00,1513.45,8666.79,0
1141,2019-10-27 00:00:00,1513.45,9259.8,0
1142,2019-10-28 00:00:00,1492.4,9551.54,1
1143,2019-10-29 00:00:00,1486.75,9218.76,1
1144,2019-10-30 00:00:00,1492.1,9433.35,1
1145,2019-10-31 00:00:00,1510.95,9164.62,1
1146,2019-11-01 00:00:00,1508.8,9147.98,1
1147,2019-11-02 00:00:00,1508.8,9252.99,0
1148,2019-11-03 00:00:00,1508.8,9301.18,0
1149,2019-11-04 00:00:00,1509.45,9206.16,1
1150,2019-11-05 00:00:00,1488.95,9418.05,1
1151,2019-11-06 00:00:00,1486.05,9310.19,1
1152,2019-11-07 00:00:00,1484.25,9343.34,1
1153,2019-11-08 00:00:00,1464.15,9204.24,1
1154,2019-11-09 00:00:00,1464.15,8766.04,0
1155,2019-11-10 00:00:00,1464.15,8809.41,0
1156,2019-11-11 00:00:00,1458.7,9037.12,1
1157,2019-11-12 00:00:00,1452.05,8717.81,1
1158,2019-11-13 00:00:00,1462.9,8801.52,1
1159,2019-11-14 00:00:00,1466.65,8762.42,1
1160,2019-11-15 00:00:00,1466.9,8632.32,1
1161,2019-11-16 00:00:00,1466.9,8457.69,0
1162,2019-11-17 00:00:00,1466.9,8482.7,0
1163,2019-11-18 00:00:00,1467.65,8503.93,1
1164,2019-11-19 00:00:00,1468.45,8175.99,1
1165,2019-11-20 00:00:00,1471.7,8120.8,1
1166,2019-11-21 00:00:00,1467.05,8081.81,1
1167,2019-11-22 00:00:00,1464.45,7617.07,1
1168,2019-11-23 00:00:00,1464.45,7286.35,0
1169,2019-11-24 00:00:00,1464.45,7324.03,0
1170,2019-11-25 00:00:00,1458.4,6907.4,1
1171,2019-11-26 00:00:00,1454.65,7130.25,1
1172,2019-11-27 00:00:00,1454.35,7163.63,1
1173,2019-11-28 00:00:00,1454.65,7523.83,1
1174,2019-11-29 00:00:00,1460.15,7431,1
1175,2019-11-30 00:00:00,1460.15,7757.47,0
1176,2019-12-01 00:00:00,1460.15,7557.72,0
1177,2019-12-02 00:00:00,1461.15,7402.69,1
1178,2019-12-03 00:00:00,1477.3,7309.59,1
1179,2019-12-04 00:00:00,1475.1,7296.77,1
1180,2019-12-05 00:00:00,1475.95,7192.85,1
1181,2019-12-06 00:00:00,1459.65,7395.97,1
1182,2019-12-07 00:00:00,1459.65,7547.19,0
1183,2019-12-08 00:00:00,1459.65,7504.83,0
1184,2019-12-09 00:00:00,1461.7,7522.39,1
1185,2019-12-10 00:00:00,1464.95,7337.42,1
1186,2019-12-11 00:00:00,1466.8,7220.76,1
1187,2019-12-12 00:00:00,1467.8,7202.31,1
1188,2019-12-13 00:00:00,1466.6,7189.16,1
1189,2019-12-14 00:00:00,1466.6,7251.87,0
1190,2019-12-15 00:00:00,1466.6,7067.74,0
1191,2019-12-16 00:00:00,1477.9,7111.14,1
1192,2019-12-17 00:00:00,1475.8,6879.54,1
1193,2019-12-18 00:00:00,1474.05,6612.12,1
1194,2019-12-19 00:00:00,1476.7,7284.29,1
1195,2019-12-20 00:00:00,1479,7150.86,1
1196,2019-12-21 00:00:00,1479,7190.17,0
1197,2019-12-22 00:00:00,1479,7143.2,0
1198,2019-12-23 00:00:00,1482.1,7514.41,1
1199,2019-12-24 00:00:00,1482.1,7322.08,0
1200,2019-12-25 00:00:00,1482.1,7250.69,0
1201,2019-12-26 00:00:00,1482.1,7192.72,0
1202,2019-12-27 00:00:00,1511.5,7194.4,1
1203,2019-12-28 00:00:00,1511.5,7243.93,0
1204,2019-12-29 00:00:00,1511.5,7301.07,0
1205,2019-12-30 00:00:00,1514.75,7385.36,1
1206,2019-12-31 00:00:00,1514.75,7219.6,0
1207,2020-01-01 00:00:00,1514.75,7168.31,0
1208,2020-01-02 00:00:00,1527.1,7175.68,1
1209,2020-01-03 00:00:00,1548.75,6944.33,1
1210,2020-01-04 00:00:00,1548.75,7326.35,0
1211,2020-01-05 00:00:00,1548.75,7347.89,0
1212,2020-01-06 00:00:00,1573.1,7351.57,1
1213,2020-01-07 00:00:00,1567.85,7759.24,1
1214,2020-01-08 00:00:00,1571.95,8165.47,1
1215,2020-01-09 00:00:00,1550.75,8042.65,1
1216,2020-01-10 00:00:00,1553.6,7817.92,1
1217,2020-01-11 00:00:00,1553.6,8184.66,0
1218,2020-01-12 00:00:00,1553.6,8021.49,0
1219,2020-01-13 00:00:00,1549.9,8173.97,1
1220,2020-01-14 00:00:00,1545.1,8105.24,1
1221,2020-01-15 00:00:00,1549,8842.42,1
1222,2020-01-16 00:00:00,1554.55,8813.89,1
1223,2020-01-17 00:00:00,1557.6,8722.03,1
1224,2020-01-18 00:00:00,1557.6,8900.34,0
1225,2020-01-19 00:00:00,1557.6,8910.85,0
1226,2020-01-20 00:00:00,1560.15,8703.36,1
1227,2020-01-21 00:00:00,1551.3,8626.47,1
1228,2020-01-22 00:00:00,1556.9,8722.26,1
1229,2020-01-23 00:00:00,1562.9,8658.94,1
1230,2020-01-24 00:00:00,1564.3,8388.11,1
1231,2020-01-25 00:00:00,1564.3,8428.17,0
1232,2020-01-26 00:00:00,1564.3,8327.36,0
1233,2020-01-27 00:00:00,1580.1,8588.42,1
1234,2020-01-28 00:00:00,1574,8895.78,1
1235,2020-01-29 00:00:00,1573.45,9385.69,1
1236,2020-01-30 00:00:00,1578.25,9279.81,1
1237,2020-01-31 00:00:00,1584.2,9502.37,1
1238,2020-02-01 00:00:00,1584.2,9333.77,0
1239,2020-02-02 00:00:00,1584.2,9378.09,0
1240,2020-02-03 00:00:00,1574.75,9314.56,1
1241,2020-02-04 00:00:00,1558.35,9162.14,1
1242,2020-02-05 00:00:00,1553.3,9162.14,1
1243,2020-02-06 00:00:00,1563.3,9614.9,1
1244,2020-02-07 00:00:00,1572.65,9755.66,1
1245,2020-02-08 00:00:00,1572.65,9807.54,0
1246,2020-02-09 00:00:00,1572.65,9907.12,0
1247,2020-02-10 00:00:00,1573.2,10162.41,1
1248,2020-02-11 00:00:00,1570.5,9854.79,1
1249,2020-02-12 00:00:00,1563.7,10275.38,1
1250,2020-02-13 00:00:00,1575.05,10354.3,1
1251,2020-02-14 00:00:00,1581.4,10242.43,1
1252,2020-02-15 00:00:00,1581.4,10368.53,0
1253,2020-02-16 00:00:00,1581.4,9904.17,0
1254,2020-02-17 00:00:00,1580.8,9937.67,1
1255,2020-02-18 00:00:00,1589.85,9703.93,1
1256,2020-02-19 00:00:00,1604.2,10180.65,1
1257,2020-02-20 00:00:00,1619,9604.72,1
1258,2020-02-21 00:00:00,1643.3,9606.86,1
1259,2020-02-22 00:00:00,1643.3,9696.58,0
1260,2020-02-23 00:00:00,1643.3,9669.63,0
1261,2020-02-24 00:00:00,1671.65,9989.39,1
1262,2020-02-25 00:00:00,1650.3,9663.75,1
1263,2020-02-26 00:00:00,1634.9,9309.15,1
1264,2020-02-27 00:00:00,1652,8785.52,1
1265,2020-02-28 00:00:00,1609.85,8804.72,1
1266,2020-02-29 00:00:00,1609.85,8712.35,0
1267,2020-03-01 00:00:00,1609.85,8534.17,0
1268,2020-03-02 00:00:00,1599.65,8912.82,1
1269,2020-03-03 00:00:00,1615.5,8912.82,1
1270,2020-03-04 00:00:00,1641.85,8754.34,1
1271,2020-03-05 00:00:00,1659.6,8758.9,1
1272,2020-03-06 00:00:00,1683.65,9067.39,1
1273,2020-03-07 00:00:00,1683.65,9155.89,0
1274,2020-03-08 00:00:00,1683.65,8898.63,0
1275,2020-03-09 00:00:00,1672.5,8039.38,1
1276,2020-03-10 00:00:00,1655.7,7931.94,1
1277,2020-03-11 00:00:00,1653.75,7885.46,1
1278,2020-03-12 00:00:00,1570.7,7936.65,1
1279,2020-03-13 00:00:00,1562.8,4830.21,1
1280,2020-03-14 00:00:00,1562.8,5609.03,0
1281,2020-03-15 00:00:00,1562.8,5166.26,0
1282,2020-03-16 00:00:00,1487.7,5348.44,1
1283,2020-03-17 00:00:00,1536.2,5026.35,1
1284,2020-03-18 00:00:00,1498.2,5357.61,1
1285,2020-03-19 00:00:00,1474.25,5410.23,1
1286,2020-03-20 00:00:00,1494.4,6195.2,1
1287,2020-03-21 00:00:00,1494.4,6226.44,0
1288,2020-03-22 00:00:00,1494.4,6189.85,0
1289,2020-03-23 00:00:00,1525.4,5822.62,1
1290,2020-03-24 00:00:00,1605.75,6502.16,1
1291,2020-03-25 00:00:00,1605.45,6768.49,1
1292,2020-03-26 00:00:00,1634.8,6698.46,1
1293,2020-03-27 00:00:00,1617.3,6763.75,1
1294,2020-03-28 00:00:00,1617.3,6369.09,0
1295,2020-03-29 00:00:00,1617.3,6260.95,0
1296,2020-03-30 00:00:00,1618.3,5885.41,1
1297,2020-03-31 00:00:00,1608.95,6405.29,1
1298,2020-04-01 00:00:00,1576.55,6428.28,1
1299,2020-04-02 00:00:00,1616.8,6652.87,1
1300,2020-04-03 00:00:00,1613.1,6809.11,1
1301,2020-04-04 00:00:00,1613.1,6741.67,0
1302,2020-04-05 00:00:00,1613.1,6871.69,0
1303,2020-04-06 00:00:00,1648.3,6777.44,1
1304,2020-04-07 00:00:00,1649.25,7343.2,1
1305,2020-04-08 00:00:00,1647.8,7205.55,1
1306,2020-04-09 00:00:00,1680.65,7365.03,1
1307,2020-04-10 00:00:00,1680.65,7293.69,0
1308,2020-04-11 00:00:00,1680.65,6873.24,0
1309,2020-04-12 00:00:00,1680.65,6891.6,0
1310,2020-04-13 00:00:00,1680.65,6915.37,0
1311,2020-04-14 00:00:00,1741.9,6857.66,1
1312,2020-04-15 00:00:00,1718.65,6871.95,1
1313,2020-04-16 00:00:00,1729.5,6623.8,1
1314,2020-04-17 00:00:00,1692.55,7112.27,1
1315,2020-04-18 00:00:00,1692.55,7034.89,0
1316,2020-04-19 00:00:00,1692.55,7259.36,0
1317,2020-04-20 00:00:00,1686.2,7130.04,1
1318,2020-04-21 00:00:00,1682.05,6840.24,1
1319,2020-04-22 00:00:00,1710.55,6852.52,1
1320,2020-04-23 00:00:00,1736.25,7130.99,1
1321,2020-04-24 00:00:00,1715.9,7477.6,1
1322,2020-04-25 00:00:00,1715.9,7507.08,0
1323,2020-04-26 00:00:00,1715.9,7549.52,0
1324,2020-04-27 00:00:00,1714.95,7699.27,1
1325,2020-04-28 00:00:00,1691.55,7790.66,1
1326,2020-04-29 00:00:00,1703.35,7765.33,1
1327,2020-04-30 00:00:00,1702.75,8777.63,1
1328,2020-05-01 00:00:00,1686.25,8628.77,1
1329,2020-05-02 00:00:00,1686.25,8824.66,0
1330,2020-05-03 00:00:00,1686.25,8973.82,0
1331,2020-05-04 00:00:00,1709.1,8903.95,1
1332,2020-05-05 00:00:00,1699.55,8885.93,1
1333,2020-05-06 00:00:00,1691.5,9030.96,1
1334,2020-05-07 00:00:00,1704.05,9170.79,1
1335,2020-05-08 00:00:00,1704.05,10002.48,0
1336,2020-05-09 00:00:00,1704.05,9821.8,0
1337,2020-05-10 00:00:00,1704.05,9527.39,0
1338,2020-05-11 00:00:00,1702.75,8754.46,1
1339,2020-05-12 00:00:00,1702.4,8617.25,1
1340,2020-05-13 00:00:00,1708.4,8814.53,1
1341,2020-05-14 00:00:00,1731.6,9305.93,1
1342,2020-05-15 00:00:00,1735.35,9790.31,1
1343,2020-05-16 00:00:00,1735.35,9303.59,0
1344,2020-05-17 00:00:00,1735.35,9385.7,0
1345,2020-05-18 00:00:00,1734.7,9669.4,1
1346,2020-05-19 00:00:00,1737.95,9719.37,1
1347,2020-05-20 00:00:00,1748.3,9785.74,1
1348,2020-05-21 00:00:00,1724.9,9510.67,1
1349,2020-05-22 00:00:00,1733.55,9057.57,1
1350,2020-05-23 00:00:00,1733.55,9167.26,0
1351,2020-05-24 00:00:00,1733.55,9178.32,0
1352,2020-05-25 00:00:00,1733.55,8730.73,0
1353,2020-05-26 00:00:00,1720.25,8899.66,1
1354,2020-05-27 00:00:00,1694.6,8842.85,1
1355,2020-05-28 00:00:00,1717.35,9197.54,1
1356,2020-05-29 00:00:00,1728.7,9569.21,1
1357,2020-05-30 00:00:00,1728.7,9425.98,0
1358,2020-05-31 00:00:00,1728.7,9698.1,0
1359,2020-06-01 00:00:00,1730.6,9450.84,1
1360,2020-06-02 00:00:00,1742.15,10204.23,1
1361,2020-06-03 00:00:00,1705.35,9525.57,1
1362,2020-06-04 00:00:00,1700.05,9658.04,1
1363,2020-06-05 00:00:00,1683.45,9794.56,1
1364,2020-06-06 00:00:00,1683.45,9623.75,0
1365,2020-06-07 00:00:00,1683.45,9670.43,0
1366,2020-06-08 00:00:00,1690.35,9753.85,1
1367,2020-06-09 00:00:00,1713.5,9782.59,1
1368,2020-06-10 00:00:00,1722.05,9775.15,1
1369,2020-06-11 00:00:00,1738.25,9892.13,1
1370,2020-06-12 00:00:00,1733.5,9286.42,1
1371,2020-06-13 00:00:00,1733.5,9459.97,0
1372,2020-06-14 00:00:00,1733.5,9473.5,0
1373,2020-06-15 00:00:00,1710.45,9330.07,1
1374,2020-06-16 00:00:00,1719.85,9426.7,1
1375,2020-06-17 00:00:00,1724.35,9526,1
1376,2020-06-18 00:00:00,1719.5,9454.81,1
1377,2020-06-19 00:00:00,1734.75,9380.03,1
1378,2020-06-20 00:00:00,1734.75,9300.15,0
1379,2020-06-21 00:00:00,1734.75,9357.43,0
1380,2020-06-22 00:00:00,1761.85,9284.78,1
1381,2020-06-23 00:00:00,1768.9,9691.9,1
1382,2020-06-24 00:00:00,1766.05,9621.49,1
1383,2020-06-25 00:00:00,1756.55,9276.58,1
1384,2020-06-26 00:00:00,1747.6,9240.85,1
1385,2020-06-27 00:00:00,1747.6,9154.45,0
1386,2020-06-28 00:00:00,1747.6,9004.23,0
1387,2020-06-29 00:00:00,1771.6,9127.47,1
1388,2020-06-30 00:00:00,1768.1,9185.35,1
1389,2020-07-01 00:00:00,1771.05,9133.97,1
1390,2020-07-02 00:00:00,1777.45,9236.38,1
1391,2020-07-03 00:00:00,1772.9,9087.98,1
1392,2020-07-04 00:00:00,1772.9,9072.42,0
1393,2020-07-05 00:00:00,1772.9,9131.31,0
1394,2020-07-06 00:00:00,1787.9,9089.09,1
1395,2020-07-07 00:00:00,1789.55,9348.91,1
1396,2020-07-08 00:00:00,1811.1,9256.23,1
1397,2020-07-09 00:00:00,1812.1,9440.07,1
1398,2020-07-10 00:00:00,1803.1,9238.04,1
1399,2020-07-11 00:00:00,1803.1,9287.4,0
1400,2020-07-12 00:00:00,1803.1,9235.96,0
1401,2020-07-13 00:00:00,1807.5,9295.9,1
1402,2020-07-14 00:00:00,1801.9,9238.13,1
1403,2020-07-15 00:00:00,1804.6,9254.52,1
1404,2020-07-16 00:00:00,1807.7,9193.51,1
1405,2020-07-17 00:00:00,1807.35,9131,1
1406,2020-07-18 00:00:00,1807.35,9154.19,0
1407,2020-07-19 00:00:00,1807.35,9174.71,0
1408,2020-07-20 00:00:00,1815.65,9214.66,1
1409,2020-07-21 00:00:00,1842.55,9163.87,1
1410,2020-07-22 00:00:00,1852.4,9392.66,1
1411,2020-07-23 00:00:00,1878.3,9537.4,1
1412,2020-07-24 00:00:00,1902.1,9613.11,1
1413,2020-07-25 00:00:00,1902.1,9551.28,0
1414,2020-07-26 00:00:00,1902.1,9707.5,0
1415,2020-07-27 00:00:00,1936.65,9938.83,1
1416,2020-07-28 00:00:00,1940.9,11042.4,1
1417,2020-07-29 00:00:00,1950.9,10934.94,1
1418,2020-07-30 00:00:00,1957.65,11102.67,1
1419,2020-07-31 00:00:00,1964.9,11114.93,1
1420,2020-08-01 00:00:00,1964.9,11343.88,0
1421,2020-08-02 00:00:00,1964.9,11823.69,0
1422,2020-08-03 00:00:00,1958.55,11077.77,1
1423,2020-08-04 00:00:00,1977.9,11242.57,1
1424,2020-08-05 00:00:00,2048.15,11194.25,1
1425,2020-08-06 00:00:00,2067.15,11750.28,1
1426,2020-08-07 00:00:00,2031.15,11772.94,1
1427,2020-08-08 00:00:00,2031.15,11605.6,0
1428,2020-08-09 00:00:00,2031.15,11767.6,0
1429,2020-08-10 00:00:00,2044.5,11684.06,1
1430,2020-08-11 00:00:00,1939.65,11893.03,1
1431,2020-08-12 00:00:00,1931.9,11392.43,1
1432,2020-08-13 00:00:00,1944.25,11573.11,1
1433,2020-08-14 00:00:00,1944.75,11777.43,1
1434,2020-08-15 00:00:00,1944.75,11774.38,0
1435,2020-08-16 00:00:00,1944.75,11873.98,0
1436,2020-08-17 00:00:00,1972.85,11914.01,1
1437,2020-08-18 00:00:00,2008.75,12293.72,1
1438,2020-08-19 00:00:00,1981,11969.53,1
1439,2020-08-20 00:00:00,1927.15,11734,1
1440,2020-08-21 00:00:00,1924.35,11865.82,1
1441,2020-08-22 00:00:00,1924.35,11522.8,0
1442,2020-08-23 00:00:00,1924.35,11683.44,0
1443,2020-08-24 00:00:00,1943.95,11653.02,1
1444,2020-08-25 00:00:00,1911.15,11763.93,1
1445,2020-08-26 00:00:00,1932.95,11337.4,1
1446,2020-08-27 00:00:00,1923.85,11467.37,1
1447,2020-08-28 00:00:00,1957.35,11302.01,1
1448,2020-08-29 00:00:00,1957.35,11534.75,0
1449,2020-08-30 00:00:00,1957.35,11481.64,0
1450,2020-08-31 00:00:00,1957.35,11707.78,0
1451,2020-09-01 00:00:00,1972.35,11659.57,1
1452,2020-09-02 00:00:00,1947.05,11923.25,1
1453,2020-09-03 00:00:00,1940.45,11397.44,1
1454,2020-09-04 00:00:00,1926.3,10187.51,1
1455,2020-09-05 00:00:00,1926.3,10467.89,0
1456,2020-09-06 00:00:00,1926.3,10159.62,0
1457,2020-09-07 00:00:00,1928.45,10254.93,1
1458,2020-09-08 00:00:00,1910.95,10367.74,1
1459,2020-09-09 00:00:00,1947.2,10121.52,1
1460,2020-09-10 00:00:00,1966.25,10227.83,1
1461,2020-09-11 00:00:00,1947.4,10352.66,1
1462,2020-09-12 00:00:00,1947.4,10395.44,0
1463,2020-09-13 00:00:00,1947.4,10446.44,0
1464,2020-09-14 00:00:00,1958.7,10330.77,1
1465,2020-09-15 00:00:00,1949.35,10674.64,1
1466,2020-09-16 00:00:00,1961.8,10785.62,1
1467,2020-09-17 00:00:00,1936.25,10948.43,1
1468,2020-09-18 00:00:00,1950.85,10943.89,1
1469,2020-09-19 00:00:00,1950.85,10931.79,0
1470,2020-09-20 00:00:00,1950.85,11081.43,0
1471,2020-09-21 00:00:00,1909.35,10919.65,1
1472,2020-09-22 00:00:00,1906,10430.46,1
1473,2020-09-23 00:00:00,1873.4,10532.22,1
1474,2020-09-24 00:00:00,1861.75,10234.48,1
1475,2020-09-25 00:00:00,1859.7,10732.43,1
1476,2020-09-26 00:00:00,1859.7,10692.84,0
1477,2020-09-27 00:00:00,1859.7,10732.4,0
1478,2020-09-28 00:00:00,1864.3,10774.24,1
1479,2020-09-29 00:00:00,1883.95,10692.33,1
1480,2020-09-30 00:00:00,1886.9,10840.8,1
1481,2020-10-01 00:00:00,1902,10777.92,1
1482,2020-10-02 00:00:00,1903.05,10619.24,1
1483,2020-10-03 00:00:00,1903.05,10575.06,0
1484,2020-10-04 00:00:00,1903.05,10551.77,0
1485,2020-10-05 00:00:00,1909.6,10673.46,1
1486,2020-10-06 00:00:00,1913.4,10788.56,1
1487,2020-10-07 00:00:00,1884.5,10603.74,1
1488,2020-10-08 00:00:00,1887.45,10670.8,1
1489,2020-10-09 00:00:00,1923.25,10923.3,1
1490,2020-10-10 00:00:00,1923.25,11063.19,0
1491,2020-10-11 00:00:00,1923.25,11302.67,0
1492,2020-10-12 00:00:00,1925.5,11376.61,1
1493,2020-10-13 00:00:00,1891.3,11540.04,1
1494,2020-10-14 00:00:00,1910.05,11428.24,1
1495,2020-10-15 00:00:00,1891.9,11431.32,1
1496,2020-10-16 00:00:00,1905.05,11503.73,1
1497,2020-10-17 00:00:00,1905.05,11327.57,0
1498,2020-10-18 00:00:00,1905.05,11366.51,0
1499,2020-10-19 00:00:00,1905.6,11508.2,1
1500,2020-10-20 00:00:00,1898.4,11758.16,1
1501,2020-10-21 00:00:00,1924.15,11925.46,1
1502,2020-10-22 00:00:00,1900.95,12831.56,1
1503,2020-10-23 00:00:00,1903.65,12990.25,1
1504,2020-10-24 00:00:00,1903.65,12944.52,0
1505,2020-10-25 00:00:00,1903.65,13128.46,0
1506,2020-10-26 00:00:00,1898.45,13036.77,1
1507,2020-10-27 00:00:00,1905.7,13076.37,1
1508,2020-10-28 00:00:00,1869.95,13651.47,1
1509,2020-10-29 00:00:00,1870.3,13289,1
1510,2020-10-30 00:00:00,1881.85,13458.66,1
1511,2020-10-31 00:00:00,1881.85,13564.72,0
1512,2020-11-01 00:00:00,1881.85,13810.32,0
1513,2020-11-02 00:00:00,1889.9,13758.88,1
1514,2020-11-03 00:00:00,1908.3,13575.17,1
1515,2020-11-04 00:00:00,1900.15,14023.31,1
1516,2020-11-05 00:00:00,1938.45,14155.59,1
1517,2020-11-06 00:00:00,1940.8,15591.39,1
1518,2020-11-07 00:00:00,1940.8,15595.77,0
1519,2020-11-08 00:00:00,1940.8,14839.84,0
1520,2020-11-09 00:00:00,1867.3,15490.6,1
1521,2020-11-10 00:00:00,1878.7,15328.53,1
1522,2020-11-11 00:00:00,1860.95,15317.04,1
1523,2020-11-12 00:00:00,1874.85,15708.65,1
1524,2020-11-13 00:00:00,1890.9,16295.57,1
1525,2020-11-14 00:00:00,1890.9,16339.33,0
1526,2020-11-15 00:00:00,1890.9,16091.07,0
1527,2020-11-16 00:00:00,1885.6,15968.16,1
1528,2020-11-17 00:00:00,1889.05,16725.15,1
1529,2020-11-18 00:00:00,1876.1,17679.72,1
